ogr_DogID,Age,Sex,GoodAppetite,EarCleaning,NailCutting,AttendsClasses,BehavesWellClass,AttendsHomeSwitches,Status,text
16048,13.0,1.0,1.0,5.0,4.0,5.0,3.0,5.0,0.0,i work full time from  pm m f  currently i work in the office on monday tuesday thursday and friday and work from home on wednesdays  however i have the flexibility to work from home whenever needed  our weekend schedule includes activities for our kids sports and choir lessons  all nearby and not very lengthy  i live in a suburban neighborhood with my husband and  kids  & we have a sitter who is home with our kids at pm on tuesdays thursdays  she is enthusiastic about geb and has always had dogs growing up  she is available to help us with the puppy on days that i cannot work from home  she will be home with our kids full time m f from early june through the end of august  we have  vacation planned in august of the other families in our pre placement class are family friends so we look forward to going through this experience together  we have no experience with puppies  we previously had a cat as a pet for over a decade 
16048,7.0,1.0,1.0,5.0,4.0,0.0,4.0,5.0,0.0,i work full time from  pm m f  currently i work in the office on monday tuesday thursday and friday and work from home on wednesdays  however i have the flexibility to work from home whenever needed  our weekend schedule includes activities for our kids sports and choir lessons  all nearby and not very lengthy  i live in a suburban neighborhood with my husband and  kids  & we have a sitter who is home with our kids at pm on tuesdays thursdays  she is enthusiastic about geb and has always had dogs growing up  she is available to help us with the puppy on days that i cannot work from home  she will be home with our kids full time m f from early june through the end of august  we have  vacation planned in august of the other families in our pre placement class are family friends so we look forward to going through this experience together  we have no experience with puppies  we previously had a cat as a pet for over a decade 
16048,12.0,1.0,1.0,5.0,4.0,5.0,4.0,5.0,0.0,i work full time from  pm m f  currently i work in the office on monday tuesday thursday and friday and work from home on wednesdays  however i have the flexibility to work from home whenever needed  our weekend schedule includes activities for our kids sports and choir lessons  all nearby and not very lengthy  i live in a suburban neighborhood with my husband and  kids  & we have a sitter who is home with our kids at pm on tuesdays thursdays  she is enthusiastic about geb and has always had dogs growing up  she is available to help us with the puppy on days that i cannot work from home  she will be home with our kids full time m f from early june through the end of august  we have  vacation planned in august of the other families in our pre placement class are family friends so we look forward to going through this experience together  we have no experience with puppies  we previously had a cat as a pet for over a decade 
16045,5.0,0.0,1.0,4.0,2.0,5.0,3.0,4.0,1.0,i am currently not working at all because my work is seasonal  in mid march i will have the choice to return to work on a part time basis fewer than  hours a week on a schedule that will place the pup s needs first  i do not have to work but at present have kept the option to return there open  neil and i live in a single family home on a acre lot in a quiet but friendly neighborhood  we are both in good health enjoy the outdoors and are active and happy people  i anticipate a typical day with a new pup will likely start out when we normally get up in the morning  about and proceed something like this  get busy  feed pup  i put on clothes & get busy  feed me  get busy  reward with play  start morning chores breakfast dishes make bed etc together  get busy  finish morning chores  get busy  are we getting busy too frequently?   work on specific behavior eg class work  get busy   reward with play kennel up with toys for nap  i go to gym   get busy feed pup get busy  the remainder of the day is generally open and my schedule is flexible  if a return to work the pup will never need to stay in the crate for more hours than he can do comfortably based on his age  we have  children  the oldest is  and lives and works in baltimore  the youngest is  and is a junior in college  he will be home for vacations and for the summer  he is enthusiastic and supportive of this opportunity  he loves animals especially dogs and is fully aware that there are critical skills and socialization rules for us to follow  i look forward to your input regarding how i can best adjust my schedule to make the most of puppy training for the pup and for me!  what? no question about zu zu s petals?
16045,8.0,0.0,1.0,5.0,4.0,5.0,3.0,5.0,1.0,i am currently not working at all because my work is seasonal  in mid march i will have the choice to return to work on a part time basis fewer than  hours a week on a schedule that will place the pup s needs first  i do not have to work but at present have kept the option to return there open  neil and i live in a single family home on a acre lot in a quiet but friendly neighborhood  we are both in good health enjoy the outdoors and are active and happy people  i anticipate a typical day with a new pup will likely start out when we normally get up in the morning  about and proceed something like this  get busy  feed pup  i put on clothes & get busy  feed me  get busy  reward with play  start morning chores breakfast dishes make bed etc together  get busy  finish morning chores  get busy  are we getting busy too frequently?   work on specific behavior eg class work  get busy   reward with play kennel up with toys for nap  i go to gym   get busy feed pup get busy  the remainder of the day is generally open and my schedule is flexible  if a return to work the pup will never need to stay in the crate for more hours than he can do comfortably based on his age  we have  children  the oldest is  and lives and works in baltimore  the youngest is  and is a junior in college  he will be home for vacations and for the summer  he is enthusiastic and supportive of this opportunity  he loves animals especially dogs and is fully aware that there are critical skills and socialization rules for us to follow  i look forward to your input regarding how i can best adjust my schedule to make the most of puppy training for the pup and for me!  what? no question about zu zu s petals?
16045,14.0,0.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,i am currently not working at all because my work is seasonal  in mid march i will have the choice to return to work on a part time basis fewer than  hours a week on a schedule that will place the pup s needs first  i do not have to work but at present have kept the option to return there open  neil and i live in a single family home on a acre lot in a quiet but friendly neighborhood  we are both in good health enjoy the outdoors and are active and happy people  i anticipate a typical day with a new pup will likely start out when we normally get up in the morning  about and proceed something like this  get busy  feed pup  i put on clothes & get busy  feed me  get busy  reward with play  start morning chores breakfast dishes make bed etc together  get busy  finish morning chores  get busy  are we getting busy too frequently?   work on specific behavior eg class work  get busy   reward with play kennel up with toys for nap  i go to gym   get busy feed pup get busy  the remainder of the day is generally open and my schedule is flexible  if a return to work the pup will never need to stay in the crate for more hours than he can do comfortably based on his age  we have  children  the oldest is  and lives and works in baltimore  the youngest is  and is a junior in college  he will be home for vacations and for the summer  he is enthusiastic and supportive of this opportunity  he loves animals especially dogs and is fully aware that there are critical skills and socialization rules for us to follow  i look forward to your input regarding how i can best adjust my schedule to make the most of puppy training for the pup and for me!  what? no question about zu zu s petals?
16028,12.0,0.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,we live in a detached  bedroom home at the end of a cul de sac  our neighborhood has lots of children and dogs  our family consists of my husband my daughter our tenant our cat and dog and myself  i am a stay at home homeschooling mom to my almost five year old daughter we like to stay active going to playgroups parks museums the beach etc  we are outside a lot during the day  we are taking a week + vacation in april to boston ma  we are also taking a two week vacation to disneyworld in november  our schedule is pretty flexible and the pup will have lots of opportunities for new experiences training along w lots and lots of love 
16028,4.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,we live in a detached  bedroom home at the end of a cul de sac  our neighborhood has lots of children and dogs  our family consists of my husband my daughter our tenant our cat and dog and myself  i am a stay at home homeschooling mom to my almost five year old daughter we like to stay active going to playgroups parks museums the beach etc  we are outside a lot during the day  we are taking a week + vacation in april to boston ma  we are also taking a two week vacation to disneyworld in november  our schedule is pretty flexible and the pup will have lots of opportunities for new experiences training along w lots and lots of love 
16028,7.0,0.0,1.0,4.0,4.0,0.0,4.0,3.0,1.0,we live in a detached  bedroom home at the end of a cul de sac  our neighborhood has lots of children and dogs  our family consists of my husband my daughter our tenant our cat and dog and myself  i am a stay at home homeschooling mom to my almost five year old daughter we like to stay active going to playgroups parks museums the beach etc  we are outside a lot during the day  we are taking a week + vacation in april to boston ma  we are also taking a two week vacation to disneyworld in november  our schedule is pretty flexible and the pup will have lots of opportunities for new experiences training along w lots and lots of love 
16001,7.0,1.0,1.0,5.0,4.0,5.0,3.0,4.0,1.0,i am a housewife  i will give all my attention to puppy during the day 
16001,5.0,1.0,1.0,4.0,4.0,5.0,2.0,1.0,1.0,i am a housewife  i will give all my attention to puppy during the day 
16001,13.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,i am a housewife  i will give all my attention to puppy during the day 
15999,3.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,wake up am husband wakes at  breakfast am lunch  dinner pm bed  wake frequently with baby  have  children ranging in age from  months to almost we homeschool so our days vary but we are home a lot during the day  we normally go to the gym  times a week for hours  the evenings vary we attend scouts sports practices and our homeschool group activities or church activities varies throughout the month  we regularly attend church on sunday and saturday is filled with sports and other children s activities  we frequently go to annapolis or baltimore to visit family we are normally not away from home for large periods of time other than these visits to maryland  we live in a very active house but are used to having a dog since ours just recently passed away nov  we have an elderly cat but no other animals our good friends and neighbors have  dogs &  cats so the opportunity to socialize is readily available  they also have a horse not next door but at stable which we will likely visit  we live in a one story house so opportunities to walk the puppy up and down stairs will be something that we must look for  our schedule is very flexible 
15999,7.0,1.0,1.0,5.0,3.0,5.0,3.0,5.0,1.0,wake up am husband wakes at  breakfast am lunch  dinner pm bed  wake frequently with baby  have  children ranging in age from  months to almost we homeschool so our days vary but we are home a lot during the day  we normally go to the gym  times a week for hours  the evenings vary we attend scouts sports practices and our homeschool group activities or church activities varies throughout the month  we regularly attend church on sunday and saturday is filled with sports and other children s activities  we frequently go to annapolis or baltimore to visit family we are normally not away from home for large periods of time other than these visits to maryland  we live in a very active house but are used to having a dog since ours just recently passed away nov  we have an elderly cat but no other animals our good friends and neighbors have  dogs &  cats so the opportunity to socialize is readily available  they also have a horse not next door but at stable which we will likely visit  we live in a one story house so opportunities to walk the puppy up and down stairs will be something that we must look for  our schedule is very flexible 
15999,12.0,1.0,1.0,5.0,4.0,5.0,4.0,5.0,1.0,wake up am husband wakes at  breakfast am lunch  dinner pm bed  wake frequently with baby  have  children ranging in age from  months to almost we homeschool so our days vary but we are home a lot during the day  we normally go to the gym  times a week for hours  the evenings vary we attend scouts sports practices and our homeschool group activities or church activities varies throughout the month  we regularly attend church on sunday and saturday is filled with sports and other children s activities  we frequently go to annapolis or baltimore to visit family we are normally not away from home for large periods of time other than these visits to maryland  we live in a very active house but are used to having a dog since ours just recently passed away nov  we have an elderly cat but no other animals our good friends and neighbors have  dogs &  cats so the opportunity to socialize is readily available  they also have a horse not next door but at stable which we will likely visit  we live in a one story house so opportunities to walk the puppy up and down stairs will be something that we must look for  our schedule is very flexible 
15999,5.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,wake up am husband wakes at  breakfast am lunch  dinner pm bed  wake frequently with baby  have  children ranging in age from  months to almost we homeschool so our days vary but we are home a lot during the day  we normally go to the gym  times a week for hours  the evenings vary we attend scouts sports practices and our homeschool group activities or church activities varies throughout the month  we regularly attend church on sunday and saturday is filled with sports and other children s activities  we frequently go to annapolis or baltimore to visit family we are normally not away from home for large periods of time other than these visits to maryland  we live in a very active house but are used to having a dog since ours just recently passed away nov  we have an elderly cat but no other animals our good friends and neighbors have  dogs &  cats so the opportunity to socialize is readily available  they also have a horse not next door but at stable which we will likely visit  we live in a one story house so opportunities to walk the puppy up and down stairs will be something that we must look for  our schedule is very flexible 
15988,6.0,0.0,1.0,3.0,1.0,5.0,4.0,5.0,0.0,on weekdays i get up at  shower dress take my dog out to get busy feed him and myself and go to work at  i come home for lunch from  to  to eat and walk the dog  after work i either come straight home at  or go to the gym and then come home around  i live in a  story townhouse with a small back yard in a suburban neighborhood  i have a  year old golden retriever that i raised from a puppy  his house manners are good although he does beg for bananas and that s my fault  i usually take  one week vacations a year when i go out of town and kennel my dog  i enjoy the outdoors and take my dog with me on day hikes during the summer and snowshoeing in winter 
15988,14.0,0.0,1.0,5.0,1.0,4.0,5.0,5.0,0.0,on weekdays i get up at  shower dress take my dog out to get busy feed him and myself and go to work at  i come home for lunch from  to  to eat and walk the dog  after work i either come straight home at  or go to the gym and then come home around  i live in a  story townhouse with a small back yard in a suburban neighborhood  i have a  year old golden retriever that i raised from a puppy  his house manners are good although he does beg for bananas and that s my fault  i usually take  one week vacations a year when i go out of town and kennel my dog  i enjoy the outdoors and take my dog with me on day hikes during the summer and snowshoeing in winter 
15988,12.0,0.0,1.0,3.0,1.0,5.0,3.0,3.0,0.0,on weekdays i get up at  shower dress take my dog out to get busy feed him and myself and go to work at  i come home for lunch from  to  to eat and walk the dog  after work i either come straight home at  or go to the gym and then come home around  i live in a  story townhouse with a small back yard in a suburban neighborhood  i have a  year old golden retriever that i raised from a puppy  his house manners are good although he does beg for bananas and that s my fault  i usually take  one week vacations a year when i go out of town and kennel my dog  i enjoy the outdoors and take my dog with me on day hikes during the summer and snowshoeing in winter 
15987,11.0,1.0,1.0,3.0,4.0,5.0,4.0,3.0,0.0,usually my week consists of classes at ithaca college  when it is nice i love to spend time outside! i work on the weekends at a buffet downtown but i applied to work at petsmart because the hours will be better and i will be able to bring my pup  pretty much all of my schedule is flexible  when i go home i go to haworth nj which is a small town about fifteen minutes outside of nyc  i live in a small neighborhood with lots of neighbors  i work at a summer day camp over the summer that i worked at last year  next year i will live off campus in a house with some of my friends all of which who cannot wait to meet my pup 
15984,12.0,0.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,i am currently a graduate student seeking my master s degree in social work at ualbany and have a part time job for me this means that i am in class  hours a week  four hour classes  on monday and and one thurs and intern at albany medical center for  hours a day two days a week on the days i am interning i do get an hour break for lunch and could easily come home to let the dog out during this time as for work i work monday nights from  pm but just about all other times i am at home or running an occasional errand fortunately though i will have some support raising this dog my boyfriend and his roommate will also be helping me and attending classes the puppy will be living mostly at their apartment which is the entire second floor of a house and has a small non enclosed backyard sometimes though the puppy will be at my house when the boys are not home or have gone somewhere over night my apartment is a block away from their s and is the second and third floor of a house i have two roommates who are aware of my decision to raise a puppy and are on board to learn how to help me teach him good house manners and adhere to guiding eye training policies our landlords and the other tenants living below me and my boyfriend s apartments are also close friends and aware with and fine with us raising a puppy in our apartments both of our apartments are in albany and we do both have neighboring houses very close to the vicinity of ours on some weekends  about once every  weeks  we travel home to long island and have considered how this might affect us being able to raise a puppy we have thought about and worked out a plan according to the advice we have received from guiding eyes to transport the puppy when we do this and for a place for the puppy to stay when we get there my parents have agreed to let the puppy stay at my house while we are home and are excited to also take part in teaching him good house manners and socialization while at my house on long island i have a large enclosed yard which i hope to utilize to let the puppy have some free space to run and get active my family does have another dog at home however this dog is a shiba inu and has been exposed to a number of other dogs coming to my house cousin s dogs without their ever being a problem our shiba inu always has to stay on a leash when outside due to their hunting nature and tendency to run as for other weekends when we are not traveling home my boyfriend and i are pretty much always at his apartment or not very far our weekends are pretty low key at this point and provide us with ample time to socialize the dog and get out to new places and settings finally as far as upcoming events we plan on traveling home to long island for our winter break which will be about  weeks in december we have discussed with our rm possibly attending classes at the guiding eyes center in nyc at this time if this can be arranged so that we do not miss out on classes we would be more than willing to travel there to attend classes and are hoping this will work if not though we will work on arranging something to get back to the area for the nights that classes are held or at least the majority of them we may have to miss just one if that is the case  other than that we do plan on graduating in may and leaving the area to return home to long island this may leave us only able to raise a puppy until may however depending on how things go and how much time we find needed to raise the puppy and what kind of feasible plan we are able to work out we are considering the possibility of also keeping the puppy after may and transferring to the nyc guiding eyes center as we recently have been told we may be able to do we are with the support of our roommates and families excited to raise a puppy for guiding eyes! if you need any further information about our situation or i was unclear about anything please let us know! thank you so much for this opportunity!
15984,6.0,0.0,1.0,5.0,5.0,5.0,4.0,5.0,0.0,i am currently a graduate student seeking my master s degree in social work at ualbany and have a part time job for me this means that i am in class  hours a week  four hour classes  on monday and and one thurs and intern at albany medical center for  hours a day two days a week on the days i am interning i do get an hour break for lunch and could easily come home to let the dog out during this time as for work i work monday nights from  pm but just about all other times i am at home or running an occasional errand fortunately though i will have some support raising this dog my boyfriend and his roommate will also be helping me and attending classes the puppy will be living mostly at their apartment which is the entire second floor of a house and has a small non enclosed backyard sometimes though the puppy will be at my house when the boys are not home or have gone somewhere over night my apartment is a block away from their s and is the second and third floor of a house i have two roommates who are aware of my decision to raise a puppy and are on board to learn how to help me teach him good house manners and adhere to guiding eye training policies our landlords and the other tenants living below me and my boyfriend s apartments are also close friends and aware with and fine with us raising a puppy in our apartments both of our apartments are in albany and we do both have neighboring houses very close to the vicinity of ours on some weekends  about once every  weeks  we travel home to long island and have considered how this might affect us being able to raise a puppy we have thought about and worked out a plan according to the advice we have received from guiding eyes to transport the puppy when we do this and for a place for the puppy to stay when we get there my parents have agreed to let the puppy stay at my house while we are home and are excited to also take part in teaching him good house manners and socialization while at my house on long island i have a large enclosed yard which i hope to utilize to let the puppy have some free space to run and get active my family does have another dog at home however this dog is a shiba inu and has been exposed to a number of other dogs coming to my house cousin s dogs without their ever being a problem our shiba inu always has to stay on a leash when outside due to their hunting nature and tendency to run as for other weekends when we are not traveling home my boyfriend and i are pretty much always at his apartment or not very far our weekends are pretty low key at this point and provide us with ample time to socialize the dog and get out to new places and settings finally as far as upcoming events we plan on traveling home to long island for our winter break which will be about  weeks in december we have discussed with our rm possibly attending classes at the guiding eyes center in nyc at this time if this can be arranged so that we do not miss out on classes we would be more than willing to travel there to attend classes and are hoping this will work if not though we will work on arranging something to get back to the area for the nights that classes are held or at least the majority of them we may have to miss just one if that is the case  other than that we do plan on graduating in may and leaving the area to return home to long island this may leave us only able to raise a puppy until may however depending on how things go and how much time we find needed to raise the puppy and what kind of feasible plan we are able to work out we are considering the possibility of also keeping the puppy after may and transferring to the nyc guiding eyes center as we recently have been told we may be able to do we are with the support of our roommates and families excited to raise a puppy for guiding eyes! if you need any further information about our situation or i was unclear about anything please let us know! thank you so much for this opportunity!
15966,4.0,0.0,1.0,4.0,4.0,5.0,5.0,5.0,1.0,i manage a boarding kennel so it is easy for me to bring the puppy to work  my husband teaches pre school from   mon fri so he can be home alot and i have  kids in middle school that help a lot with the puppy  this will be our rd geb puppy 
15959,9.0,1.0,1.0,4.0,4.0,5.0,3.0,5.0,0.0,a typical day for me consist of waking up and going to school then coming home to do homework my day is pretty flexible with my dads flexible lunch break and my free block there will always be someone around to let puppy out mid day and give puppy a lunch the only thing is that my school does come first so i cannot miss important classes for my puppy unless its very important but between me and my paretns schedules the puppy during the week will be more then taken care of now for weekend i have no set plans for every weekend therefore all my time can be devoted to puppy 
15959,14.0,1.0,1.0,4.0,3.0,5.0,4.0,5.0,0.0,a typical day for me consist of waking up and going to school then coming home to do homework my day is pretty flexible with my dads flexible lunch break and my free block there will always be someone around to let puppy out mid day and give puppy a lunch the only thing is that my school does come first so i cannot miss important classes for my puppy unless its very important but between me and my paretns schedules the puppy during the week will be more then taken care of now for weekend i have no set plans for every weekend therefore all my time can be devoted to puppy 
15948,14.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,dee is a stay at home mom and cooper is in the  th grade  we have  dogs one male and one female  we also have a cat  we would like a female dog  we live on  and hlaf acres in a subdivision  we also live next to a horse farm  i have one child that does travel backetball and we travel to ky about once or twice a year  dee does have some balance problems but is getting better 
15948,8.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,dee is a stay at home mom and cooper is in the  th grade  we have  dogs one male and one female  we also have a cat  we would like a female dog  we live on  and hlaf acres in a subdivision  we also live next to a horse farm  i have one child that does travel backetball and we travel to ky about once or twice a year  dee does have some balance problems but is getting better 
15948,6.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,1.0,dee is a stay at home mom and cooper is in the  th grade  we have  dogs one male and one female  we also have a cat  we would like a female dog  we live on  and hlaf acres in a subdivision  we also live next to a horse farm  i have one child that does travel backetball and we travel to ky about once or twice a year  dee does have some balance problems but is getting better 
15947,4.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,0.0, am pm puppy with mom will go to school with her  pm am puppy with gabi
15947,9.0,1.0,1.0,4.0,3.0,5.0,4.0,1.0,0.0, am pm puppy with mom will go to school with her  pm am puppy with gabi
15947,5.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,0.0, am pm puppy with mom will go to school with her  pm am puppy with gabi
15947,14.0,1.0,1.0,3.0,5.0,4.0,4.0,1.0,0.0, am pm puppy with mom will go to school with her  pm am puppy with gabi
15945,6.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,get up at am ready for school work eat breakfast shower go to school work return from school work homework dinner tv and bed  the puppy will get up and get busy first thing fed when we eat and then we will adjust our work schedules to accommodate the initial weeks of getting the puppy on a schedule for the daytime and when we return from school work plan who will exercise and take the puppy out to get busy according to our schedules 
15945,14.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,get up at am ready for school work eat breakfast shower go to school work return from school work homework dinner tv and bed  the puppy will get up and get busy first thing fed when we eat and then we will adjust our work schedules to accommodate the initial weeks of getting the puppy on a schedule for the daytime and when we return from school work plan who will exercise and take the puppy out to get busy according to our schedules 
15942,4.0,1.0,1.0,4.0,3.0,5.0,3.0,5.0,0.0,i teach high school in an agricultural program where i see dogs throughout the week for our doggie daycare and grooming program  i wake up at am leave work between  everyday except friday  i would be able to bring the dog with me to school daily  i have weekends free most of the time 
15942,8.0,1.0,1.0,5.0,3.0,5.0,4.0,5.0,0.0,i teach high school in an agricultural program where i see dogs throughout the week for our doggie daycare and grooming program  i wake up at am leave work between  everyday except friday  i would be able to bring the dog with me to school daily  i have weekends free most of the time 
15942,4.0,1.0,1.0,4.0,3.0,5.0,3.0,5.0,0.0,i teach high school in an agricultural program where i see dogs throughout the week for our doggie daycare and grooming program  i wake up at am leave work between  everyday except friday  i would be able to bring the dog with me to school daily  i have weekends free most of the time 
15942,11.0,1.0,1.0,5.0,4.0,5.0,4.0,5.0,0.0,i teach high school in an agricultural program where i see dogs throughout the week for our doggie daycare and grooming program  i wake up at am leave work between  everyday except friday  i would be able to bring the dog with me to school daily  i have weekends free most of the time 
15935,14.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,1.0,presently being homeschooled i am home throughout the day we live in a house with a yard my parents work home and are available to help me when needed weekend activities usually are outdoors like to play tennis and go for walks etc 
15935,4.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,presently being homeschooled i am home throughout the day we live in a house with a yard my parents work home and are available to help me when needed weekend activities usually are outdoors like to play tennis and go for walks etc 
15924,5.0,0.0,1.0,5.0,3.0,5.0,3.0,1.0,0.0,we live in an apartment downstairs but we are planning on renting a house any time after january  as soon as we find one after january i am  years old and i have three brothers my oldest brother bruno is  and works in georgia but he comes to visit regularly my two other brothers are pierre years old and rapha��l years old  they go to st matthew s catholic school in virginia beach and my mom drives takes pick them there i am a junior  th grade at bishop sullivan catholic high school in virginia beach and i take the bus at orchard square here is my schedule every morning my mom and i wake up at am i will be taking care of the puppy from am to am feeding getting busy playing outside working to learn whatever we are supposed to teach it that week  at am my mom wakes up my two younger brothers she will take care of the puppy while we all get ready for school we leave the house at am we will take the puppy with us to the bus stop then my mom takes my brothers to school at am she will drop off the puppy back at home in its crate while she goes to work until  am then she comes home from  am to pm and will care for the puppy then she goes back to work until pm she works miles from home so she is close enough to go back and forth when needed at pm she ll go to pick up the puppy and take it with her to get my brothers at their school then me at the bus stop the bus usually drops me at around pm in front of the farm fresh but i wait inside the store in the starbuck section and do my homework there until my mom comes by pm usually  most of the times i have finished my homework by the time she picks me up then we go home and mom cooks dinner i will take the puppy outside feed it etc  from pm to pm which is when dinner is usually ready pierre also finishes his homework during the after school care from pm to pm while waiting for my mom rapha��l because of his disease has a little brain damage so he is never finished with homework during the after school care but he finishes it while mom cooks dinner pierre and i can take turns caring for the puppy until dinner on monday evening we go to our weekly puppy raiser meeting from pm to pm so we leave home at pm the puppy will come with us to these meetings then when we get home i ll take my shower first so that i can walk the puppy while my brothers take theirs rapha��l goes to bed at pm pierre at pm i go at around pm and mom goes soon after us unless she has work to do  she is currently translating a book for a french author so sometimes she works on it while everyone sleeps  puppy will go to bed at pm when i take it to its crate for the night on tuesday evenings we don t do anything so we can be home with the puppy during baseball seasons pierre and rapha��l usually have games or practices on that night but i stay home and can care for the puppy on wednesday evenings rapha��l and i go fencing at virginia wesleyan college from pm to pm mom takes us there and stays there at the food court while we practice she will be taking the puppy with us so that she can walk and work with it outside in the parking lot while we practice fencing on thursday evenings mom has a photography club meeting from pm to pm that she goes to on the st and rd thursday of each month on weeks that she doesn t have the meeting she stays with us at home on fridays i do fencing with my school s club at bishop sullivan so mom comes with my brothers to pick me up there on fridays mom works until noon only and she is free in the afternoons so she ll be home caring for the puppy and taking it with her to get my brothers then they ll come to pick me up after fencing usually she stays in the parking lot and watches us practice outside the puppy will be able to watch us too on saturday mornings mom teaches a french class at odu in norfolk but she gets home by pm i will be home to care for the puppy while she teaches on the st and the rd saturday of the month pierre rapha��l and i have altar boys practice at church from  am to noon so on these days puppy will go to odu in the classroom with mom puppy will do whatever we are doing on saturday afternoons mom usually tries once a month to take us somewhere like in greenville sc to go to walk in the mountains   on sundays we go to mass church from am to noon the puppy will stay home church is also less than  miles from home so mom asked father if we could bring the puppy to church once it is old enough to behave father is all right with it so the first few months puppy will stay home while we go to church but once it starts behaving well enough we ll start taking it to church with us sunday afternoon rapha��l and i go to a pokemon cards club for the first few months puppy will stay with mom at home or wherever she goes when she takes her long walks outside  then later on i plan on taking the puppy with me there when he can stay a couple of hours in one spot behaving  on sunday afternoons pierre is always outside playing football with his friends so mom may take it to watch the boys play 
15924,9.0,0.0,1.0,5.0,3.0,5.0,5.0,1.0,0.0,we live in an apartment downstairs but we are planning on renting a house any time after january  as soon as we find one after january i am  years old and i have three brothers my oldest brother bruno is  and works in georgia but he comes to visit regularly my two other brothers are pierre years old and rapha��l years old  they go to st matthew s catholic school in virginia beach and my mom drives takes pick them there i am a junior  th grade at bishop sullivan catholic high school in virginia beach and i take the bus at orchard square here is my schedule every morning my mom and i wake up at am i will be taking care of the puppy from am to am feeding getting busy playing outside working to learn whatever we are supposed to teach it that week  at am my mom wakes up my two younger brothers she will take care of the puppy while we all get ready for school we leave the house at am we will take the puppy with us to the bus stop then my mom takes my brothers to school at am she will drop off the puppy back at home in its crate while she goes to work until  am then she comes home from  am to pm and will care for the puppy then she goes back to work until pm she works miles from home so she is close enough to go back and forth when needed at pm she ll go to pick up the puppy and take it with her to get my brothers at their school then me at the bus stop the bus usually drops me at around pm in front of the farm fresh but i wait inside the store in the starbuck section and do my homework there until my mom comes by pm usually  most of the times i have finished my homework by the time she picks me up then we go home and mom cooks dinner i will take the puppy outside feed it etc  from pm to pm which is when dinner is usually ready pierre also finishes his homework during the after school care from pm to pm while waiting for my mom rapha��l because of his disease has a little brain damage so he is never finished with homework during the after school care but he finishes it while mom cooks dinner pierre and i can take turns caring for the puppy until dinner on monday evening we go to our weekly puppy raiser meeting from pm to pm so we leave home at pm the puppy will come with us to these meetings then when we get home i ll take my shower first so that i can walk the puppy while my brothers take theirs rapha��l goes to bed at pm pierre at pm i go at around pm and mom goes soon after us unless she has work to do  she is currently translating a book for a french author so sometimes she works on it while everyone sleeps  puppy will go to bed at pm when i take it to its crate for the night on tuesday evenings we don t do anything so we can be home with the puppy during baseball seasons pierre and rapha��l usually have games or practices on that night but i stay home and can care for the puppy on wednesday evenings rapha��l and i go fencing at virginia wesleyan college from pm to pm mom takes us there and stays there at the food court while we practice she will be taking the puppy with us so that she can walk and work with it outside in the parking lot while we practice fencing on thursday evenings mom has a photography club meeting from pm to pm that she goes to on the st and rd thursday of each month on weeks that she doesn t have the meeting she stays with us at home on fridays i do fencing with my school s club at bishop sullivan so mom comes with my brothers to pick me up there on fridays mom works until noon only and she is free in the afternoons so she ll be home caring for the puppy and taking it with her to get my brothers then they ll come to pick me up after fencing usually she stays in the parking lot and watches us practice outside the puppy will be able to watch us too on saturday mornings mom teaches a french class at odu in norfolk but she gets home by pm i will be home to care for the puppy while she teaches on the st and the rd saturday of the month pierre rapha��l and i have altar boys practice at church from  am to noon so on these days puppy will go to odu in the classroom with mom puppy will do whatever we are doing on saturday afternoons mom usually tries once a month to take us somewhere like in greenville sc to go to walk in the mountains   on sundays we go to mass church from am to noon the puppy will stay home church is also less than  miles from home so mom asked father if we could bring the puppy to church once it is old enough to behave father is all right with it so the first few months puppy will stay home while we go to church but once it starts behaving well enough we ll start taking it to church with us sunday afternoon rapha��l and i go to a pokemon cards club for the first few months puppy will stay with mom at home or wherever she goes when she takes her long walks outside  then later on i plan on taking the puppy with me there when he can stay a couple of hours in one spot behaving  on sunday afternoons pierre is always outside playing football with his friends so mom may take it to watch the boys play 
