ogr_DogID,foodtype,exercisetype,age,sex,earcleaning,attendsclasses,behaveswellclass,attendshomeswitches,status
16623,innova puppy,walking  playing with other dogs  training,8.0,0.0,5.0,5.0,5.0,5.0,1.0
16623,kirkland lamb and rice,walk  ball chasing  swimming  running,8.0,0.0,5.0,5.0,5.0,5.0,1.0
16623,innova puppy,walking  playing with other dogs  training,8.0,0.0,5.0,5.0,5.0,5.0,1.0
16623,kirkland lamb and rice,walk  ball play,8.0,0.0,5.0,5.0,5.0,5.0,1.0
16610,iams lamb and rice,run  walk  play with other dogs,12.0,1.0,5.0,5.0,4.0,5.0,1.0
16608,iams adult,fetching ball,9.0,1.0,3.0,4.0,4.0,1.0,1.0
16608,iams puppy,running back yard catch,9.0,1.0,3.0,4.0,4.0,1.0,1.0
16604,iams puppy chow,fetch  walks  running,3.0,1.0,4.0,5.0,4.0,1.0,0.0
16601,iams puppy,walks in neighborhood  fetch in the house  playing with kids,5.0,0.0,4.0,4.0,4.0,4.0,0.0
16601,iams,walks and play with other dogs,5.0,0.0,4.0,4.0,4.0,4.0,0.0
16599,iams lamb and rice  red bag,runs free in enclosed yard area   to   times per day,5.0,0.0,3.0,5.0,1.0,0.0,0.0
16591,iams,fetch  walking trail hiking,8.0,1.0,4.0,5.0,4.0,4.0,1.0
16591,taste of the wild,running and hiking,8.0,1.0,4.0,5.0,4.0,4.0,1.0
16586,iams,average two walks per day  play in yard,4.0,0.0,5.0,4.0,4.0,3.0,1.0
16586,iams puppy,walk  play in yard,4.0,0.0,5.0,4.0,4.0,3.0,1.0
16586,iams,walking  playing in the backyard,4.0,0.0,5.0,4.0,4.0,3.0,1.0
16585,iams,walks  exposures  play with dog and human,13.0,1.0,5.0,5.0,4.0,5.0,1.0
16585,iams,daily exposures  walks  play with other dog,13.0,1.0,5.0,5.0,4.0,5.0,1.0
16585,iams,daily exposures  walks  play with other dog,13.0,1.0,5.0,5.0,4.0,5.0,1.0
16585,iams,walks  exposures  play with dog and human,13.0,1.0,5.0,5.0,4.0,5.0,1.0
16584,iams smart puppy,walks  x a day play sessions in home and parks,3.0,1.0,4.0,5.0,4.0,1.0,0.0
16584,iams,walks play dates play toys,3.0,1.0,4.0,5.0,4.0,1.0,0.0
16584,iams,walks play  running around,3.0,1.0,4.0,5.0,4.0,1.0,0.0
16583,purina dog chow,play ball  retrieve thrown toys  daily walk s,5.0,1.0,4.0,5.0,2.0,3.0,0.0
16533,science diet puppy,walking playing stair climbing,3.0,1.0,4.0,1.0,4.0,5.0,0.0
16533,science diet,walking long distances playing,3.0,1.0,4.0,1.0,4.0,5.0,0.0
16533,science diet little bites adult,walking  running,3.0,1.0,4.0,1.0,4.0,5.0,0.0
16528,iams,walks and puppy playing,8.0,0.0,5.0,0.0,3.0,5.0,1.0
16528,iams,lots of walks  sometimes plays with other dogs in a fenced area ,8.0,0.0,5.0,0.0,3.0,5.0,1.0
16528,iams smart puppy proactive health,walking and running and playing,8.0,0.0,5.0,0.0,3.0,5.0,1.0
16526,purina,walking & playing in the yard with kids & another dog,12.0,0.0,3.0,5.0,3.0,1.0,1.0
16526,purina,play in the yard with other dog & walks,12.0,0.0,3.0,5.0,3.0,1.0,1.0
16511,blue buffalo,walking about   miles a day,8.0,0.0,5.0,0.0,3.0,0.0,0.0
16511,iams,walks and inclosed no leash running,8.0,0.0,5.0,0.0,3.0,0.0,0.0
16511,blue buffalo,swimming  walking  running,8.0,0.0,5.0,0.0,3.0,0.0,0.0
16485,nutro lamb and rice,walking  playing with dog  working,7.0,0.0,4.0,5.0,1.0,1.0,1.0
16485,nutro lamb and rice,walks and playing with toys,7.0,0.0,4.0,5.0,1.0,1.0,1.0
16464,eukanuba lamb and rice for large breeds,walks  running around,9.0,0.0,5.0,5.0,4.0,4.0,0.0
16464,iams proactive puppy food for large breeds,walks and indoor fetch,9.0,0.0,5.0,5.0,4.0,4.0,0.0
16464,iams proactive lamb and rice,lots of walking and some running,9.0,0.0,5.0,5.0,4.0,4.0,0.0
16457,iams lamb and rice,walks  fetch  tug,13.0,0.0,4.0,5.0,4.0,5.0,1.0
16457,iam s lamb and rice,fetch in the apt  walks  playdates,13.0,0.0,4.0,5.0,4.0,5.0,1.0
16457,iams lamb and rice,walks  plays with liberty  fetch,13.0,0.0,4.0,5.0,4.0,5.0,1.0
16452,iams lamb and rice,daily walks  playtime,9.0,1.0,5.0,0.0,5.0,5.0,1.0
16452,natural choice,  walks at least per day  playing  training,9.0,1.0,5.0,0.0,5.0,5.0,1.0
16420,iams large breed adult,fetch  walk  playing with other dogs,12.0,1.0,5.0,5.0,4.0,5.0,0.0
16420,iams large breed adult,walk  fetch  playing with my other dogs,12.0,1.0,5.0,5.0,4.0,5.0,0.0
16420,iams puppy active large breed,training  walk  playing with my other dog,12.0,1.0,5.0,5.0,4.0,5.0,0.0
16416,purina one smartblend,loose leash walking  playing in fenced area,8.0,1.0,3.0,4.0,3.0,1.0,0.0
16416,purina one puppy,walking  running in back yard  playing with other dogs,8.0,1.0,3.0,4.0,3.0,1.0,0.0
16416,purina one,walking playing in the back yard  play dates,8.0,1.0,3.0,4.0,3.0,1.0,0.0
16413,iams adult,walks at least     miles a day  often more  plays in an enclosed area,10.0,1.0,5.0,5.0,3.0,1.0,1.0
16413,iams adult,walking  playing,10.0,1.0,5.0,5.0,3.0,1.0,1.0
16413,iams,walking  playing training,10.0,1.0,5.0,5.0,3.0,1.0,1.0
16406,eukanuba,walks and with my other dog,5.0,1.0,5.0,5.0,4.0,5.0,0.0
16406,euikinuba,walks everyday and play with my dog,5.0,1.0,5.0,5.0,4.0,5.0,0.0
16406,eukanuba,walks & plays with my dog,5.0,1.0,5.0,5.0,4.0,5.0,0.0
16403,iams lamb and rice  red bag ,daily morning walks  est    miles   play  then afternoon walk and play,10.0,1.0,5.0,4.0,4.0,3.0,1.0
16403,iams,daily walk  play  running,10.0,1.0,5.0,4.0,4.0,3.0,1.0
16402,iams,walks  play time with other dogs ,13.0,1.0,5.0,5.0,3.0,5.0,0.0
16402,iams,walk and play with other dogs,13.0,1.0,5.0,5.0,3.0,5.0,0.0
16402,iams pup,walks  fetch  play with other dogs,13.0,1.0,5.0,5.0,3.0,5.0,0.0
16400,iams lamb and rice,daily walks  outdoor fetch on long line  dog park  playdates in fenced yards,9.0,0.0,4.0,5.0,3.0,1.0,0.0
16400,iams lamb n rice,walk  many steps  plays ball,9.0,0.0,4.0,5.0,3.0,1.0,0.0
16399,iams,running  walking,11.0,1.0,2.0,1.0,1.0,4.0,1.0
16399,purina en  gastroenteric  low residue ,walking and playing,11.0,1.0,2.0,1.0,1.0,4.0,1.0
16358,iams,walking  running in yard,8.0,0.0,5.0,5.0,4.0,0.0,1.0
16358,iams,walking  playing  training,8.0,0.0,5.0,5.0,4.0,0.0,1.0
16358,iams,walks and runs,8.0,0.0,5.0,5.0,4.0,0.0,1.0
16356,iams,walks  stick throw run on long lead,9.0,0.0,4.0,5.0,4.0,5.0,0.0
16356,iams large puppy,playing in yard with toy,9.0,0.0,4.0,5.0,4.0,5.0,0.0
16356,iams,walks  playing in yard,9.0,0.0,4.0,5.0,4.0,5.0,0.0
16351,origin,walks and plays outside with my dog,12.0,1.0,4.0,5.0,5.0,5.0,0.0
16351,origin,plays in yard,12.0,1.0,4.0,5.0,5.0,5.0,0.0
16351,origin,walk,12.0,1.0,4.0,5.0,5.0,5.0,0.0
16327,eukanuba large breed puppy,walking  running  stairs,4.0,0.0,4.0,3.0,3.0,0.0,1.0
16327,eucanuba,walking running chasing toys ,4.0,0.0,4.0,3.0,3.0,0.0,1.0
16327,purina lamb and rice,wallking  running chasing balls,4.0,0.0,4.0,3.0,3.0,0.0,1.0
16313,iams pro active,walks  running in park,6.0,1.0,4.0,5.0,4.0,3.0,1.0
16313,iams pro active,walks  running in the park or in front yard,6.0,1.0,4.0,5.0,4.0,3.0,1.0
16313,iams lamb and rice,walks  running on    ft  lead running in park,6.0,1.0,4.0,5.0,4.0,3.0,1.0
16313,iams lamd and rice,walks  running on    foot leash  walks in park,6.0,1.0,4.0,5.0,4.0,3.0,1.0
16306,nutro natural choice,fetch  walks  playing with other dogs when possible,12.0,1.0,2.0,4.0,4.0,5.0,0.0
16306,nutro natural choice,fetch  walking,12.0,1.0,2.0,4.0,4.0,5.0,0.0
16306,iams,walking  fetch,12.0,1.0,2.0,4.0,4.0,5.0,0.0
16295,iams smart puppy,runs in backyard  chases balls  walks  plays with toys very energetically  trains actively,4.0,0.0,3.0,5.0,3.0,3.0,1.0
16295,iams large breed chunks,walking  playing with toys  fetch  playdates with dog friends,4.0,0.0,3.0,5.0,3.0,3.0,1.0
16295,iams adult large chunk,walking  ball fetching  frisbee fetching  playing with toys,4.0,0.0,3.0,5.0,3.0,3.0,1.0
16286,iams lamb and rice,running  fetch  long recalls  swimming  training sessions and exposures,7.0,0.0,5.0,5.0,5.0,5.0,1.0
16286,iams lamb and rice,running  walking  fetch  swimming  training and exposures,7.0,0.0,5.0,5.0,5.0,5.0,1.0
16286,iams lamb and rice,fetch  running  walks  training  swimming,7.0,0.0,5.0,5.0,5.0,5.0,1.0
16285,iams mini chunks,walking  playing fetch and playing with our released dog,14.0,0.0,5.0,5.0,5.0,5.0,0.0
16285,iams adult,wlaking  fetch  playing with our released dog,14.0,0.0,5.0,5.0,5.0,5.0,0.0
16284,iams puppy chow,play and running,4.0,0.0,1.0,5.0,4.0,1.0,1.0
16284,eukanuba,play  walks,4.0,0.0,1.0,5.0,4.0,1.0,1.0
16284,eukanuba,play and walks,4.0,0.0,1.0,5.0,4.0,1.0,1.0
16281,iams puppy food,fetch we brought a shallow dog pool she likes to play in when we are watching ,4.0,1.0,1.0,5.0,4.0,1.0,1.0
16281,iams adult food,talula gets structured puppy playtime and also is run twenty to thirty minutes every day,4.0,1.0,1.0,5.0,4.0,1.0,1.0
16281,iams adult lamb and rice,walking  playing with other dog,4.0,1.0,1.0,5.0,4.0,1.0,1.0
16281,iams,walking  swimming  fetching,4.0,1.0,1.0,5.0,4.0,1.0,1.0
16280,iams,walks  ball play  play with other family dogs,8.0,0.0,4.0,4.0,3.0,4.0,0.0
16280,iams,walks  runs  plays with our other dogs,8.0,0.0,4.0,4.0,3.0,4.0,0.0
16280,iams lamb and rice,play w  other dogs  walks  fetch,8.0,0.0,4.0,4.0,3.0,4.0,0.0
16266,iaams,plays on long line and i jog with her,8.0,1.0,5.0,5.0,4.0,5.0,1.0
16266,iams,walks  play  runs,8.0,1.0,5.0,5.0,4.0,5.0,1.0
16266,iams,plays on her long line and goes on walks,8.0,1.0,5.0,5.0,4.0,5.0,1.0
16252,iam s,walks and fetching,8.0,1.0,5.0,5.0,3.0,4.0,1.0
16252,iams puppy,walks  running in yard  playing with dog,8.0,1.0,5.0,5.0,3.0,4.0,1.0
16252,iams,walks  plays catch with ball frisbee,8.0,1.0,5.0,5.0,3.0,4.0,1.0
16252,iams,walks  playing catch with ball frisbee,8.0,1.0,5.0,5.0,3.0,4.0,1.0
16250,purina one,walks    miles a  x a week  runs in field daily,7.0,1.0,5.0,5.0,4.0,5.0,1.0
16250,purina one,play in fenced yard  walking in field and neighborhood,7.0,1.0,5.0,5.0,4.0,5.0,1.0
16248,taste of the wild high prairie,walks  runs and trail rides,7.0,0.0,4.0,5.0,3.0,4.0,0.0
16248,taste of the wild high prairie,walks  runs and trail rides,7.0,0.0,4.0,5.0,3.0,4.0,0.0
16246,iams lamb and rice,walking  running  playing with other dogs  fetch  tug,13.0,1.0,4.0,5.0,3.0,5.0,0.0
16246,iams puppy,walking  playing  running  playing with other dogs,13.0,1.0,4.0,5.0,3.0,5.0,0.0
16246,iams lamb and rice,walking  outings  playing with other dogs  fetch and tug of war,13.0,1.0,4.0,5.0,3.0,5.0,0.0
16245,iams lamb and rice,running and playing fetch with her toys,5.0,1.0,3.0,5.0,2.0,4.0,1.0
16245,iams,walks  fetch,5.0,1.0,3.0,5.0,2.0,4.0,1.0
16245,iams lamb and rice,running around in the back yard  and  fetch ,5.0,1.0,3.0,5.0,2.0,4.0,1.0
16242,iams,walking  playing in enclosed yard,14.0,1.0,5.0,4.0,4.0,4.0,0.0
16242,iams,walks in neighborhood  runs in backyard,14.0,1.0,5.0,4.0,4.0,4.0,0.0
16242,iams,two daily walks  leash free play in yard,14.0,1.0,5.0,4.0,4.0,4.0,0.0
16237,iams adult lamb and rice,walks  ball frizbee chasing,5.0,0.0,5.0,5.0,4.0,5.0,1.0
16237,iams adult lamb & rice,walks  fetch,5.0,0.0,5.0,5.0,4.0,5.0,1.0
16237,iams rice & lamb,walks  fetch ,5.0,0.0,5.0,5.0,4.0,5.0,1.0
16236,iams puppy,walks  playing with other dog,4.0,1.0,5.0,5.0,5.0,5.0,1.0
16236,iams green,walks  fetch,4.0,1.0,5.0,5.0,5.0,5.0,1.0
16236,iams green,walking  fetching  running,4.0,1.0,5.0,5.0,5.0,5.0,1.0
16236,iams lamb and rice,playing w newton and me,4.0,1.0,5.0,5.0,5.0,5.0,1.0
16236,iams lamb and rice,walking  playing in yard and garage ,4.0,1.0,5.0,5.0,5.0,5.0,1.0
16228,iams, luna is walked  x a day i also put her on a long leash and take her outside once a day to run play bring back a toy,8.0,1.0,5.0,4.0,4.0,4.0,0.0
16228,iams puppy for large breeds,    min walks a day playing in yard with   other dogs going to playground across street playing with toys that take interaction,8.0,1.0,5.0,4.0,4.0,4.0,0.0
16228,iams rice and lamb,walking running fetching chasing soccer balls,8.0,1.0,5.0,4.0,4.0,4.0,0.0
16227,iams large breed,walks  plays outside  fetch,5.0,1.0,4.0,5.0,3.0,5.0,0.0
16227,iams large breed,fetch  walks  plays outside,5.0,1.0,4.0,5.0,3.0,5.0,0.0
16227,iams large breed,plays in backyard  walks and socialization,5.0,1.0,4.0,5.0,3.0,5.0,0.0
16223,iams lamb and rice,  mile in the morning and evening,6.0,0.0,5.0,4.0,4.0,5.0,0.0
16221,iams smart puppy,fetch  walking and playing in fenced yard,4.0,0.0,4.0,4.0,3.0,1.0,1.0
16221,iams lamb and rice,walks runs in fenced yard  fetch,4.0,0.0,4.0,4.0,3.0,1.0,1.0
16220,iams,three walks daily        min  each time     actively plays with toys and her favorite puppy friend  stella  absolutely loves that !,8.0,1.0,5.0,5.0,5.0,5.0,0.0
16220,iams puppy,three walks daily & actively playing with toys,8.0,1.0,5.0,5.0,5.0,5.0,0.0
16220,iams,usually   walks daily,8.0,1.0,5.0,5.0,5.0,5.0,0.0
16220,iams,usually   walks daily,8.0,1.0,5.0,5.0,5.0,5.0,0.0
16218,iams,walks  plays in yard with raiser  plays with other dog,9.0,0.0,4.0,2.0,1.0,4.0,0.0
16218,iams puppy,playing with other dogs  walks  playing with toys,9.0,0.0,4.0,2.0,1.0,4.0,0.0
16216,iams,walks  x a day  play time in yard or puppy play date,3.0,0.0,3.0,5.0,4.0,5.0,0.0
16216,iams proactive health large breed,fenced back yard  walks in neighborhood  outings  in house play,3.0,0.0,3.0,5.0,4.0,5.0,0.0
16216,purina dog chow,walking  and running around the back yard,3.0,0.0,3.0,5.0,4.0,5.0,0.0
16206,iams,walking,8.0,1.0,4.0,5.0,4.0,5.0,1.0
16206,iams,walk and slow jog,8.0,1.0,4.0,5.0,4.0,5.0,1.0
16206,iams smart puppy,walking,8.0,1.0,4.0,5.0,4.0,5.0,1.0
16204,iams lamb meal and rice,leash walking  practice lessons  play with toys,5.0,0.0,3.0,3.0,2.0,3.0,0.0
16204,iams lamb meal and rice,daily jogging and walking,5.0,0.0,3.0,3.0,2.0,3.0,0.0
16204,iams lamb meal & rice,daily jogging and walking,5.0,0.0,3.0,3.0,2.0,3.0,0.0
16203,canidae,walking running playing,13.0,0.0,4.0,4.0,4.0,1.0,1.0
16203,canidae,walks playing with family dog running,13.0,0.0,4.0,4.0,4.0,1.0,1.0
16202,innova,walking  playing,4.0,1.0,1.0,5.0,3.0,1.0,1.0
16202,candidade,walking and playing,4.0,1.0,1.0,5.0,3.0,1.0,1.0
16202,sdfa,walking and running   lots of tug time,4.0,1.0,1.0,5.0,3.0,1.0,1.0
16192,iams,walks  tug games  stick toss  romps with resident pets,10.0,1.0,5.0,5.0,5.0,5.0,1.0
16192,iams,walks  tug games  stick toss  romps with resident pets,10.0,1.0,5.0,5.0,5.0,5.0,1.0
16192,iams puppy,walks  fetch and tug mainly ,10.0,1.0,5.0,5.0,5.0,5.0,1.0
16188,purina,walk  x to  x day,13.0,1.0,5.0,5.0,4.0,4.0,0.0
16188,iams,  morning walk   approx   miles,13.0,1.0,5.0,5.0,4.0,4.0,0.0
16188,purina proplan,fast walk,13.0,1.0,5.0,5.0,4.0,4.0,0.0
16174,iams lamb and rice,running  walking  free play  doggie games  socialization outings,14.0,0.0,4.0,5.0,4.0,5.0,1.0
16174,iams lamb and rice,walking  free play  hide and seek with raiser for mental stimulation,14.0,0.0,4.0,5.0,4.0,5.0,1.0
16174,iams proactive health smart puppy original,walks  free play,14.0,0.0,4.0,5.0,4.0,5.0,1.0
16171,iams lamb & rice,walking  playing with other dogs,10.0,0.0,5.0,5.0,5.0,5.0,1.0
16171,iams   trans from low res to chicken naturals,walking  playing with other dogs,10.0,0.0,5.0,5.0,5.0,5.0,1.0
16171,iams smart puppy,walking  playing with other dogs,10.0,0.0,5.0,5.0,5.0,5.0,1.0
16166,iams lamb & rice formul,long walks  fetch  stay   recalls  tug of war,10.0,1.0,5.0,4.0,5.0,5.0,0.0
16166,iams lamb & rice,walking  retrieving  swimming  warm weather ,10.0,1.0,5.0,4.0,5.0,5.0,0.0
16166,iams lamb & rice,walking  fetching balls  tug of war  etc,10.0,1.0,5.0,4.0,5.0,5.0,0.0
16159,iam s adult,   running in yard with other dog    going on walks,10.0,0.0,5.0,5.0,5.0,2.0,0.0
16134,iams,walks and play,10.0,0.0,5.0,5.0,4.0,5.0,1.0
16134,iams,walks and play,10.0,0.0,5.0,5.0,4.0,5.0,1.0
16124,iams,daily     mile run      short walks after that,12.0,1.0,4.0,4.0,4.0,2.0,1.0
16124,iams,walking  running,12.0,1.0,4.0,4.0,4.0,2.0,1.0
16106,iams smart puppy,walking  running,5.0,0.0,5.0,5.0,5.0,5.0,1.0
16106,iams large breed proactive health,running outside  going on walks around the neighborhood and stores,5.0,0.0,5.0,5.0,5.0,5.0,1.0
16106,iams smart puppy,walking and playing in yard,5.0,0.0,5.0,5.0,5.0,5.0,1.0
16092,science diet,she goes on long walks daily      times  and plays with toys and balls in the yard ,6.0,1.0,5.0,5.0,3.0,0.0,0.0
16092,high res iams smart puppy,runs in the enclosed yard  walks daily ,6.0,1.0,5.0,5.0,3.0,0.0,0.0
16091,bland diet   potatoes & chicken,walking,9.0,0.0,4.0,4.0,4.0,1.0,0.0
16091,iams vet formula   intestinal plus + pumpkin,walking,9.0,0.0,4.0,4.0,4.0,1.0,0.0
16088,iams adult dog food,walks,6.0,1.0,3.0,5.0,4.0,1.0,1.0
16088,iams,walks and fetch,6.0,1.0,3.0,5.0,4.0,1.0,1.0
16088,iams puppy chow,walks  playing with neighbor s dog,6.0,1.0,3.0,5.0,4.0,1.0,1.0
16087,iams smart puppy,walks and play with my other dog,8.0,0.0,4.0,4.0,3.0,4.0,0.0
16087,iams adult lamb and rice,walk,8.0,0.0,4.0,4.0,3.0,4.0,0.0
16087,iams smart puppy,walks and runs,8.0,0.0,4.0,4.0,3.0,4.0,0.0
16085,i am + natual balance,fast paced walk and or playing fetch,8.0,1.0,5.0,3.0,2.0,2.0,0.0
16085,i ams + natual balance,walking  run & playing fetch,8.0,1.0,5.0,3.0,2.0,2.0,0.0
16084,transitioning from fromm large breed adult to iams lamb and rice,walks  sprints  fetch ,13.0,1.0,3.0,5.0,4.0,5.0,1.0
16084,fromm large breed puppy,play  fetch  walks  dog socialization play dates,13.0,1.0,3.0,5.0,4.0,5.0,1.0
16084,fromm large breed adult,daily walks  between         miles  play with a large variety other dogs     x per week  play with people  daily ,13.0,1.0,3.0,5.0,4.0,5.0,1.0
16083,iams,walks  + miles  chases ball,8.0,1.0,5.0,4.0,3.0,5.0,1.0
16082,iams,walks and fenced yard  play,8.0,1.0,5.0,5.0,2.0,5.0,1.0
16082,iams,fenced back yard and walks,8.0,1.0,5.0,5.0,2.0,5.0,1.0
16082,iams,daily walk and fenced yard play,8.0,1.0,5.0,5.0,2.0,5.0,1.0
16081,iams puppy,walking to class  playing with dog friends  playing with toys,3.0,1.0,5.0,5.0,5.0,0.0,0.0
16081,iams adult,walks  outings  running in yard with other dogs,3.0,1.0,5.0,5.0,5.0,0.0,0.0
16081,iams,playing with other dogs  going for walks  playing with toys,3.0,1.0,5.0,5.0,5.0,0.0,0.0
16075,iams lamb and rice,walking  fetching  swimming,8.0,1.0,5.0,5.0,5.0,0.0,1.0
16068,pedigree adult,walking running,11.0,1.0,5.0,5.0,3.0,5.0,1.0
16068,pedigree,walking  running  playing,11.0,1.0,5.0,5.0,3.0,5.0,1.0
16068,iams & low residue,walks playing w  people & other dogs or puppies,11.0,1.0,5.0,5.0,3.0,5.0,1.0
16065,iams large breed kibble,swimming  when possible   running  fetching,8.0,0.0,5.0,5.0,4.0,5.0,1.0
16065,iam s proactive health,brisk walks  chasing ball off leash most evenings,8.0,0.0,5.0,5.0,4.0,5.0,1.0
16053,iams,playdate s with other dogs  walks after eating  play time with us  swimming on weekends,7.0,1.0,5.0,5.0,5.0,1.0,0.0
16053,blue bufalo,walks  chase ball,7.0,1.0,5.0,5.0,5.0,1.0,0.0
16053,instinct,walking going into city brain games,7.0,1.0,5.0,5.0,5.0,1.0,0.0
16053,instinct,walking going into city brain games,7.0,1.0,5.0,5.0,5.0,1.0,0.0
16051,natural balance bison,walking around city  running in park  playing in park,14.0,1.0,5.0,5.0,5.0,5.0,1.0
16051,iams,playing  walking,14.0,1.0,5.0,5.0,5.0,5.0,1.0
16049,iams  puppy,plays w  other dogs  walks,4.0,0.0,5.0,5.0,4.0,5.0,0.0
16049,california natural lamb and rice and earthborn,plays with another dog  goes on walks,4.0,0.0,5.0,5.0,4.0,5.0,0.0
16049,iam & cal  nat lamb and rice,walking & playing with other dogs,4.0,0.0,5.0,5.0,4.0,5.0,0.0
16048,iams smart puppy for large breeds,walking & playing,5.0,1.0,5.0,5.0,4.0,3.0,0.0
16048,blue buffalo lamb & rice,walking,5.0,1.0,5.0,5.0,4.0,3.0,0.0
16048,blue buffalo chicken large breed,walking & playing,5.0,1.0,5.0,5.0,4.0,3.0,0.0
16048,blue buffalo lamb & rice,walking,5.0,1.0,5.0,5.0,4.0,3.0,0.0
16045,iams adult lamb & rice,walks  play with siblings and other pups in training,5.0,0.0,4.0,5.0,3.0,4.0,1.0
16045,iams lamb and rice adult,walks  free play in secure areas  swims  retrieving balls  tug toys ,5.0,0.0,4.0,5.0,3.0,4.0,1.0
16045,iams,walks running pup play with other dog,5.0,0.0,4.0,5.0,3.0,4.0,1.0
16028,natural balance,walks and dog play,12.0,0.0,4.0,5.0,4.0,4.0,1.0
16028,natural balance,walking and playing w my other dog,12.0,0.0,4.0,5.0,4.0,4.0,1.0
16028,natural balance,walks and playing w our forever dog,12.0,0.0,4.0,5.0,4.0,4.0,1.0
16001,iams,walking   times a day,7.0,1.0,5.0,5.0,3.0,4.0,1.0
16001,iams,walking  times a day    run  and throw a ball in the tennis court,7.0,1.0,5.0,5.0,3.0,4.0,1.0
16001,iams ramb and rice,walking  getting balls,7.0,1.0,5.0,5.0,3.0,4.0,1.0
15999,iams puppy chow   smart dog,walks at shopping centers  churches  parks  road,3.0,1.0,4.0,3.0,3.0,1.0,1.0
15999,iams adult lamb meal and rice red bag,walking  playing fetch  playing tug,3.0,1.0,4.0,3.0,3.0,1.0,1.0
15999,iams adult dog food,walking  retrieving toys,3.0,1.0,4.0,3.0,3.0,1.0,1.0
15999,iam adult dog food,walks  fetch  training,3.0,1.0,4.0,3.0,3.0,1.0,1.0
15988,nature s variety,fetch  walk  play with my dog,6.0,0.0,3.0,5.0,4.0,5.0,0.0
15988,nature s variety,walking  playing with my dog,6.0,0.0,3.0,5.0,4.0,5.0,0.0
15988,nature s variety,walking  playing with my dog,6.0,0.0,3.0,5.0,4.0,5.0,0.0
15987,iams puppy chow,loves to play fetch in the yard  walk and run on leash,11.0,1.0,3.0,5.0,4.0,3.0,0.0
15984,iams puppy food  large breed,walking  running  swimming  playing with toys,12.0,0.0,5.0,5.0,3.0,5.0,0.0
15984,iams proactive health smart puppy large breed,walking  ball playing  yard play,12.0,0.0,5.0,5.0,3.0,5.0,0.0
15966,max lrg brd pup,walking  running  playing fetch,4.0,0.0,4.0,5.0,5.0,5.0,1.0
15959,nature s choice,running and playing,9.0,1.0,4.0,5.0,3.0,5.0,0.0
15959,nuture choice,walking and playing in a fenced yard,9.0,1.0,4.0,5.0,3.0,5.0,0.0
15948,iams lamb & rice,long hikes  swimming,14.0,1.0,5.0,5.0,5.0,5.0,1.0
15948,iams lamb & rice,long walks  swimming,14.0,1.0,5.0,5.0,5.0,5.0,1.0
15948,iams lamb & rice,long walks  playing with balls,14.0,1.0,5.0,5.0,5.0,5.0,1.0
15947,wellness,walking  playing,4.0,1.0,4.0,5.0,5.0,1.0,0.0
15947,wellness core,walking  playing,4.0,1.0,4.0,5.0,5.0,1.0,0.0
15947,wellness puppy,walking  running  playing,4.0,1.0,4.0,5.0,5.0,1.0,0.0
15947,wellness core,playing  walks,4.0,1.0,4.0,5.0,5.0,1.0,0.0
15945,iams smart puppy large breed proactive health,walks  play with toys in yard,6.0,1.0,3.0,4.0,3.0,4.0,1.0
15945,iams,walks and frisbee play in backyard,6.0,1.0,3.0,4.0,3.0,4.0,1.0
15942,iams smart puppy,training walk exercise walk and other dog play,4.0,1.0,4.0,5.0,3.0,5.0,0.0
15942,iams,training walks   times a day  play with family dog,4.0,1.0,4.0,5.0,3.0,5.0,0.0
15942,iams smart puppy,training walk exercise walk and other dog play,4.0,1.0,4.0,5.0,3.0,5.0,0.0
15942,iams,daily walks  play with other dogs  comes with me almost everywhere i go,4.0,1.0,4.0,5.0,3.0,5.0,0.0
15935,iams,walking,14.0,1.0,4.0,5.0,3.0,1.0,1.0
15935,iams puppy,walk  playng ball,14.0,1.0,4.0,5.0,3.0,1.0,1.0
15924,castor & pollux organix puppy fomula   dry puppy food,walks and runs outside  plays fetch with the children and i,5.0,0.0,5.0,5.0,3.0,1.0,0.0
15924,iams,walks swimming dog play,5.0,0.0,5.0,5.0,3.0,1.0,0.0
15924,iams,walks playing with dogs  swimming fetching,5.0,0.0,5.0,5.0,3.0,1.0,0.0
15914,purina one smart blend  lamb & rice,walk run on long lead yard play,11.0,0.0,5.0,5.0,5.0,4.0,1.0
15911,iams adult,daily runs  walks  fetch  swimming  playing with my other dog,12.0,0.0,5.0,5.0,3.0,5.0,0.0
15911,iams adult,running  walks  playing fetch  swimming,12.0,0.0,5.0,5.0,3.0,5.0,0.0
15910,iams,runnign  swimming  playing w dogs  chasing balls  walks on leash,9.0,0.0,5.0,5.0,5.0,3.0,1.0
15908,iams,walking  running,4.0,1.0,4.0,5.0,5.0,0.0,0.0
15908,iams lamb and rice,walking  fetch  long line,4.0,1.0,4.0,5.0,5.0,0.0,0.0
15908,iams adult,walking  long line  fetch,4.0,1.0,4.0,5.0,5.0,0.0,0.0
15908,iams adult regular,walking   running,4.0,1.0,4.0,5.0,5.0,0.0,0.0
15908,iams,walking  running,4.0,1.0,4.0,5.0,5.0,0.0,0.0
15907,blue seal lamb and rice,walking and pup play,8.0,1.0,4.0,5.0,4.0,3.0,0.0
15901,iams,daily walks & play times,16.0,0.0,4.0,4.0,3.0,4.0,0.0
15901,iams,walks  plays with family dog,16.0,0.0,4.0,4.0,3.0,4.0,0.0
